대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,신구대장구분코드,신구대장구분코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),주용도코드,주용도코드명,기타용도,세대수(세대),가구수(가구),주건축물수,부속건축물수,부속건축물면적(㎡),총주차수,옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자
경기도 수원시 팔달구 우만동 136-15번지,41115,14000,0,0136,0015,10841167139,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 권광로348번길 12 (우만동),,,,,0,411154328105,14001,0,12,0,586,247.84,42.29,1046.88,931.36,158.94,02000,공동주택,다세대주택,18,0,2,0,0,7,0,0,0,0,0,0,7,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 136-16번지,41115,14000,0,0136,0016,10841167140,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 권광로348번길 16 (우만동),,,,,0,411154328105,14001,0,16,0,488,452.92,92.81,983.88,874.16,179.13,02000,공동주택,다세대주택,18,0,2,0,0,7,0,0,0,0,0,0,7,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 138번지,41115,14000,0,0138,0000,10841167141,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 중부대로 193 (우만동),신성미소지움아파트,,,,0,411152012012,14006,0,193,,11195.5,1835.36,16.39,32859.726,32859.726,293.51,02000,공동주택,"공동주택[아파트], 근린생활시설",272,0,4,0,0,338,0,0,0,0,246,6566.621,92,2058.5,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 139-18번지,41115,14000,0,0139,0018,10841100485591,2,집합,1,총괄표제부,1,신대장,경기도 수원시 팔달구 중부대로 203 (우만동),한일베라체 에코플러스,,,,0,411152012012,14006,0,203,,4709,2188.804,46.48,33183.3275,22600.1302,479.93,02000,공동주택,"아파트, 업무시설(오피스텔),근린생활시설",202,0,4,5,10787.175,262,0,0,0,0,259,9517.8207,3,0,20190222,20190403,20220620,2019,3740282,건축과,1101,1101,43,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 153-20번지,41115,14000,0,0153,0020,10841100335578,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,2101,859.49,40.9,1854.43,1854.43,88.26,04000,제2종근린생활시설,"제1,2종근생(휴게음식점, 일반음식점,의원,미용원,사무소)",0,0,2,0,0,20,0,0,0,0,0,0,20,299.05,20150327,20150410,20150921,2015,3770030,건축과,1102,1102,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 182-5번지,41115,14000,0,0182,0005,10841167130,1,일반,1,총괄표제부,0,구대장,경기도 수원시 팔달구 팔달문로 176 (우만동),,,,,0,411153176015,14005,0,176,0,3469,712.64,20.54,3185.3,3185.3,91.82,02000,공동주택,공동주택,0,0,2,0,0,16,0,0,0,0,0,0,16,404.8,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 190-1번지,41115,14000,0,0190,0001,10841167131,1,일반,1,총괄표제부,0,구대장,경기도 수원시 팔달구 중부대로143번길 102 (우만동),수원보호관찰소,,,,0,411154328306,14001,0,102,,3496,982.63,28.11,2997.45,2772.81,79.31,14000,업무시설,공공업무시설,0,0,2,0,0,30,0,0,0,0,0,0,30,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 228번지,41115,14000,0,0228,0000,10841100271886,1,일반,1,총괄표제부,1,신대장,,,,,,189,,,0,0,0,411908,46146.4,11.203,99278.79,75585.11,18.35,13000,운동시설,"문화및집회시설,운동시설,근린생활시설,업무시설",0,0,2,14,26294.23,2097,0,0,0,0,9,313.51,2088,43651.78,19990209,19990515,20030517,,,,,,0,,0,0,,0,,0,20230622
경기도 수원시 팔달구 우만동 248번지,41115,14000,0,0248,0000,10841167379,1,일반,1,총괄표제부,0,구대장,경기도 수원시 팔달구 창룡대로 236-54 (우만동),봉녕사,,,,2,411152012001,14005,0,236,54,0,0,0,5014.53,0,0,Z5000,문화및집회시설,종교시설.교육연구시설,0,0,10,0,0,43,0,0,0,0,0,0,43,494.5,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 250번지,41115,14000,0,0250,0000,10841167362,1,일반,1,총괄표제부,1,신대장,경기도 수원시 팔달구 창룡대로 236-54 (우만동),봉녕사,,,,2,411152012001,14005,0,236,54,9895,912.4,9.22,1265.54,1199.14,12.12,10000,교육연구시설,교육연구및복지시설,0,0,2,0,0,10,0,0,0,0,0,0,10,115,20031124,20040406,20050706,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 466번지,41115,14000,0,0466,0000,10841167360,1,일반,1,총괄표제부,1,신대장,경기도 수원시 팔달구 월드컵로 379 (우만동),,,,,0,411153177012,14001,0,379,0,445.3,241.2,54.17,352.36,324.76,72.93,03000,제1종근린생활시설,"근린생활시설,단독주택",1,1,2,0,0,4,0,0,0,0,0,0,4,46,19890620,,19881029,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 468-1번지,41115,14000,0,0468,0001,10841100346252,2,집합,1,총괄표제부,1,신대장,,삼성캐슬,,,,0,,,0,0,0,682,373.86,54.82,1270.84,1270.84,186.34,02000,공동주택,"공동주택(도시형생활주택), 제1종근린생활시설",20,0,2,0,0,20,0,0,0,0,0,0,20,226.4,20151029,20151106,20160615,2015,3770030,건축과,1101,1101,2,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 468-2번지,41115,14000,0,0468,0002,10841100348640,2,집합,1,총괄표제부,1,신대장,,다인캐슬,,,,0,,,0,0,0,802.3,473.22,58.98,1416.3,1416.3,176.53,02000,공동주택,"공동주택, 근린생활시설",24,0,2,0,0,24,0,0,0,0,10,120,14,152.4,20151103,20151106,20160728,2015,3770030,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 468-3번지,41115,14000,0,0468,0003,10841100346290,2,집합,1,총괄표제부,1,신대장,,삼성캐슬,,,,0,,,0,,,802.5,474.77,59.16,1416.81,1416.81,176.55,02000,공동주택,"공동주택(도시형생활주택), 제1종근린생활시설",24,0,2,0,0,24,0,0,0,0,10,120,14,152.4,20151103,20151106,20160615,2015,3770030,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 473-1번지,41115,14000,0,0473,0001,10841100337279,2,집합,1,총괄표제부,1,신대장,,,,,,0,,,0,,,638.6,362.02,56.69,1208.46,1208.46,189.24,02000,공동주택,공동주택(도시형생활주택-단지형다세대주택),20,0,2,0,0,19,0,0,0,0,19,219.2,0,0,20150415,20150501,20151111,2015,3770030,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 473-7번지,41115,14000,0,0473,0007,10841100318408,2,집합,1,총괄표제부,1,신대장,,골든뷰,,,,2,,,0,,,751,382.37,50.91,1304.81,1304.81,173.74,02000,공동주택,단지형다세대주택,23,0,2,0,0,23,0,0,0,0,23,256.6,0,0,20140523,20140601,20150217,2014,3770030,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 489-14번지,41115,14000,0,0489,0014,10841167353,1,일반,1,총괄표제부,1,신대장,경기도 수원시 팔달구 경수대로 682 (우만동),GS 대창주유소,,,,0,411152012008,14002,0,682,0,1286.6,397.33,30.88,594.45,594.45,46.2,19000,위험물저장및처리시설,위험물저장및처리시설,0,0,2,0,0,3,0,0,0,0,0,0,3,37.5,20061208,20070105,20070511,2006,3770030,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 499-5번지,41115,14000,0,0499,0005,10841167142,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 월드컵로321번길 12-4 (우만동),현대빌라,,,,0,411154328219,14001,0,12,4,565.1,222.32,39.34,1033.5,754.78,152.4,02000,공동주택,다세대주택,19,0,2,0,0,7,0,0,0,0,0,0,7,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 501번지,41115,14000,0,0501,0000,10841167385,1,일반,1,총괄표제부,0,구대장,경기도 수원시 팔달구 세지로 430 (우만동),,,,,1,411153175031,14002,0,430,,0,488.19,0,1064.65,905.37,0,04000,제2종근린생활시설,제2종근린생활시설,0,0,2,2,5.04,0,0,0,0,0,0,0,0,0,19870910,,19880504,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 501-1번지,41115,14000,0,0501,0001,10841167143,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 팔달문로175번길 91 (우만동),,,,,0,411154328398,14001,0,91,0,420.7,243.87,57.96,975.48,731.61,173.9,02000,공동주택,다세대주택,16,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 501-14번지,41115,14000,0,0501,0014,10841167144,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 월드컵로321번길 34-14 (우만동),,,,,0,411154328219,14001,0,34,14,462.3,204.57,44.25,748.17,556.02,120.35,02000,공동주택,다세대주택,16,0,2,0,0,5,0,0,0,0,0,0,5,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 501-15번지,41115,14000,0,0501,0015,10841167145,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 월드컵로321번길 34-10 (우만동),,,,,0,411154328219,14001,0,34,10,466.1,204.57,43.88,748.17,556.02,119.29,02000,공동주택,다세대주택,16,0,2,0,0,5,0,0,0,0,0,0,5,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 502-10번지,41115,14000,0,0502,0010,10841100310088,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,1650.8,911.6,55.22,2886.75,2374.29,143.83,06000,종교시설,"종교시설,교육연구시설",0,0,2,0,0,7,0,0,0,0,7,80.5,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 505-1번지,41115,14000,0,0505,0001,10841167146,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 팔달문로153번길 75 (우만동),청암빌라,,,,0,411154328396,14001,0,75,0,528.6,179.64,33.98,656.96,492.72,93.21,02000,공동주택,다세대주택,16,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 505-13번지,41115,14000,0,0505,0013,10841167147,2,집합,1,총괄표제부,0,구대장,,건우빌라,,,,0,,,0,,,455.7,226.32,49.66,675.54,450.93,98.95,02000,공동주택,다세대주택,12,0,2,0,0,5,0,0,0,0,0,0,5,57.5,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 508-6번지,41115,14000,0,0508,0006,10841167148,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 경수대로656번길 7 (우만동),대성빌라,,,,0,411154328033,14001,0,7,0,332.3,176.4,53.08,694.8,518.4,156,02000,공동주택,다세대주택(15가구),15,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 508-7번지,41115,14000,0,0508,0007,10841100346117,2,집합,1,총괄표제부,1,신대장,,오성 PLUS,,,,0,,,0,,,757.6,418.59,55.25,1511.955,1318.155,173.99,02000,공동주택,"공동주택(도시형생활주택), 근린생활시설",24,0,2,0,0,24,0,0,0,0,0,0,24,272.4,,,,,,,,,1,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 509-11번지,41115,14000,0,0509,0011,10841100385748,2,집합,1,총괄표제부,1,신대장,,,,,,0,,,0,0,0,677,400.44,59.15,1319.9,1319.9,194.96,02000,공동주택,도시형생활주택(단지형다세대),24,0,2,0,0,23,0,0,0,0,0,0,23,260.9,20170512,20170517,20171128,2017,3770030,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 509-12번지,41115,14000,0,0509,0012,10841100401610,2,집합,1,총괄표제부,1,신대장,,,,,,0,,,0,0,0,717,402.82,56.18,1315.03,1315.03,183.41,02000,공동주택,도시형생활주택(단지형다세대),23,0,2,0,0,23,0,0,0,0,0,0,23,261.4,20170830,20170908,20180417,2017,3770030,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 509-13번지,41115,14000,0,0509,0013,10841100411509,2,집합,1,총괄표제부,1,신대장,경기도 수원시 팔달구 경수대로 650 (우만동),,,,,0,411152012008,14002,0,650,,718.2,402.82,56.09,1315.99,1315.99,183.23,02000,공동주택,도시형생활주택(단지형다세대),23,0,2,0,0,23,0,0,0,0,0,0,23,261.4,20170830,20171026,20180816,2017,3770030,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 509-14번지,41115,14000,0,0509,0014,10841100420459,2,집합,1,총괄표제부,1,신대장,,,,,,0,,,0,,,717.7,402.82,56.13,1315.02,1315.02,183.23,02000,공동주택,도시형생활주택(단지형다세대),23,0,2,0,0,23,0,0,0,0,0,0,23,261.4,20170919,20171206,20181219,2017,3770030,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 509-21번지,41115,14000,0,0509,0021,10841100401028,2,집합,1,총괄표제부,1,신대장,,,,,,0,,,0,0,0,717.7,402.82,56.13,1314.3,1314.3,183.13,02000,공동주택,도시형생활주택(단지형다세대),24,0,2,0,0,23,0,0,0,0,0,0,23,261.4,20170607,20170616,20180323,2017,3770030,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 509-25번지,41115,14000,0,0509,0025,10841100424111,2,집합,1,총괄표제부,1,신대장,,,,,,0,,,0,,,681,402.82,59.15,1317.14,1317.14,193.41,02000,공동주택,도시형생활주택(단지형다세대),24,0,2,0,0,24,0,0,0,0,0,0,24,272.4,20170919,20180307,20190305,2017,3770030,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 514-14번지,41115,14000,0,0514,0014,10841167231,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 경수대로642번길 61-6 (우만동),현대빌라,,,,0,411154328032,14001,0,61,6,436.7,194.88,44.62,760.32,570.24,130.57,02000,공동주택,다세대주택,16,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 519번지,41115,14000,0,0519,0000,10841100272569,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,1411.5,407.32,28.86,1761.43,1313.18,93.03,04000,제2종근린생활시설,근린생활시설,0,0,2,0,0,27,0,0,0,0,0,0,27,310.5,,,,2012,3770030,건축과,1202,1202,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 519-11번지,41115,14000,0,0519,0011,10841167149,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 월드컵로311번길 11-7 (우만동),락토빌라,,,,0,411154328218,14001,0,11,7,398.7,223.86,56.15,890.4,666.54,167.18,02000,공동주택,다세대주택,16,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 519-12번지,41115,14000,0,0519,0012,10841167150,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 월드컵로311번길 11-11 (우만동),락토빌라,,,,0,411154328218,14001,0,11,11,398.7,223.86,56.15,890.4,666.54,167.18,02000,공동주택,다세대주택,16,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 522-13번지,41115,14000,0,0522,0013,10841100173351,1,일반,1,총괄표제부,1,신대장,경기도 수원시 팔달구 팔달문로163번길 32 (우만동),,,,,0,411154328397,14001,0,32,0,169.6,97.12,57.26,225.14,170.92,100.78,01000,단독주택,"단독주택, 근린생활시설",0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 530-25번지,41115,14000,0,0530,0025,10841167151,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 팔달문로 155 (우만동),대영빌라,,,,0,411153176015,14005,0,155,0,450,210.72,46.82,632.16,421.44,93.65,02000,공동주택,다세대주택,12,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 531-24번지,41115,14000,0,0531,0024,10841167152,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 팔달문로 173 (우만동),은행빌라,,,,0,411153176015,14005,0,173,0,0,191.58,0,650.76,467.1,0,02000,공동주택,다세대주택,14,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 533번지,41115,14000,0,0533,0000,10841167358,1,일반,1,총괄표제부,1,신대장,경기도 수원시 팔달구 월드컵로 293 (우만동),동성중학교,,,,0,411153177012,14001,0,293,,11473.5,2414.03,21.04,8036.21,7956.56,69.34,10000,교육연구시설,교육연구및복지시설,0,0,2,3,727.16,0,0,0,0,0,0,0,0,0,,,19960314,,,,,,0,,0,0,,0,,0,20240703
경기도 수원시 팔달구 우만동 533-1번지,41115,14000,0,0533,0001,10841167386,2,집합,1,총괄표제부,1,신대장,경기도 수원시 팔달구 팔달문로 183 (우만동),동도센트리움아파트,,,,0,411153176015,14005,0,183,,5386.9,1055.329,19.59,16633.968,12385.423,229.92,02000,공동주택,공동주택(아파트),115,0,2,3,4119.229,120,0,0,0,0,114,3873.269,6,74,20050929,20051214,20070619,2005,9750028,,2101,2101,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 552-1번지,41115,14000,0,0552,0001,10841167354,1,일반,1,총괄표제부,1,신대장,경기도 수원시 팔달구 팔달문로 154 (우만동),,,,,0,411153176015,14005,0,154,0,359.4,186.53,51.9,475.69,347.21,96.61,01000,단독주택,"단독주택, 근린생활시설",0,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 561-7번지,41115,14000,0,0561,0007,10841167292,1,일반,1,총괄표제부,1,신대장,경기도 수원시 팔달구 중부대로143번길 15 (우만동),,,,,0,411154328306,14001,0,15,0,327,176.2,53.88,733.17,568.63,173.89,04000,제2종근린생활시설,"근린생활시설,주택",0,2,2,0,0,0,0,0,0,0,0,0,0,0,19891101,,19900620,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 561-8번지,41115,14000,0,0561,0008,10841167368,2,집합,1,총괄표제부,1,신대장,경기도 수원시 팔달구 팔달문로130번길 69 (우만동),아이월드,,,,0,411154328391,14001,0,69,0,1919.9,1149.86,59.89,6118.3,4795.71,249.79,03000,제1종근린생활시설,"업무시설,교육연구및복지시설,근린생활시설,운동시설",0,0,2,0,0,39,0,0,0,0,35,0,4,43.65,20030621,20030622,20040812,2003,,,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 582번지,41115,14000,0,0582,0000,10841100243133,1,일반,1,총괄표제부,1,신대장,,미래로가는길,,,,0,,,0,0,0,19883.9,4276.2,21.5,13664.55,9643.09,48.497,10000,교육연구시설,"교육연구시설(교육원),자동차관련시설(주차장), 근린생활시설",0,0,4,0,0,144,0,0,0,0,85,1038,59,708.5,,,,,,,,,0,,0,0,,0,,0,20260106
경기도 수원시 팔달구 우만동 600번지,41115,14000,0,0600,0000,10841167286,2,집합,1,총괄표제부,1,신대장,경기도 수원시 팔달구 권광로 373 (우만동),월드메르디앙 아파트,,,,0,411153175009,14001,0,373,,114637.9,14553.387,12.7,364809.835,275310.547,240.16,02000,공동주택,"공동주택,아파트, 근린생활시설",2063,0,16,5,89257.955,2808,0,0,0,0,2454,83929.692,354,0,20010813,20010907,20040614,2001,,,2101,2101,0,,0,0,,0,,0,20250713
경기도 수원시 팔달구 우만동 606번지,41115,14000,0,0606,0000,10841167355,2,집합,1,총괄표제부,1,신대장,경기도 수원시 팔달구 중부대로183번길 27 (우만동),동수원신도브래뉴,,,,0,411154328310,14001,0,27,0,9980.9,2184.4042,21.89,28577.3609,22620.2209,226.64,02000,공동주택,공동주택(아파트),200,0,5,4,6078.1376,205,0,0,0,0,174,5764.01,31,376.5,20050718,20050826,20070821,2005,,,2101,2101,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 우만동 607번지,41115,14000,0,0607,0000,10841100283882,2,집합,1,총괄표제부,1,신대장,,수원광교 양우 내안애 애플 아파트,,,,0,,,0,,,2990.2,1033.38,34.56,10320.88,6872.26,229.83,02000,공동주택,"공동주택(아파트),제1종근린생활시설",284,0,2,0,0,143,0,0,0,0,83,2732.71,60,705,20120214,20120420,20130903,2012,3740194,주택건축과,2101,2101,1,,0,0,,0,,0,20220909
경기도 수원시 팔달구 인계동 159번지,41115,14100,0,0159,0000,10841167172,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 권광로317번길 15 (인계동),선경아파트,,,,0,411154328103,14101,0,15,,21073,4084.9,19.38,74088.454,58890.86,279.46,02000,공동주택,아파트,604,0,9,0,0,618,0,0,0,0,383,0,235,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 인계동 163번지,41115,14100,0,0163,0000,10841167173,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 권광로317번길 12 (인계동),선경아파트,,,,0,411154328103,14101,0,12,,13890,9314.096,67.06,38627.21,36055.76,259.58,02000,공동주택,공동주택,360,0,5,0,0,278,0,0,0,0,118,0,160,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 인계동 208-5번지,41115,14100,0,0208,0005,10841167176,1,일반,1,총괄표제부,0,구대장,경기도 수원시 팔달구 중부대로 100 (인계동),,,,,1,411152012012,14107,0,100,,1831.3,618.13,33.75,4020.82,2823.19,154.16,14000,업무시설,"근린생활시설, 업무시설, 주택",0,1,2,0,0,31,0,0,0,0,14,0,17,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 인계동 209-7번지,41115,14100,0,0209,0007,10841167174,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 경수대로565번길 26 (인계동),CJ아파트(101동),,,,0,411154328029,14101,0,26,0,5741,1572.703,27.39,21380.98,16609.28,289.31,02000,공동주택,공동주택[아파트],211,0,1,2,157.686,212,0,0,0,0,129,1483.5,83,997,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 인계동 241-32번지,41115,14100,0,0241,0032,10841167348,1,일반,1,총괄표제부,1,신대장,경기도 수원시 팔달구 중부대로 90 (인계동),,,,,0,411152012012,14107,0,90,0,273,127.67,46.77,127.67,127.67,46.77,03000,제1종근린생활시설,"주택, 근린생활시설",0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 인계동 249-1번지,41115,14100,0,0249,0001,10841167179,1,일반,1,총괄표제부,1,신대장,경기도 수원시 팔달구 세지로 254 (인계동),수원공업고등학교,,,,5,411153175031,14103,0,254,,53456,8058.79,15.07,22784.15,22784.15,42.62,Z8000,교육연구및복지시설,교육연구시설,0,0,12,2,18,113,0,0,0,0,0,0,113,1299.5,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 인계동 257-2번지,41115,14100,0,0257,0002,10841167288,1,일반,1,총괄표제부,1,신대장,경기도 수원시 팔달구 장다리로245번길 12 (인계동),인계초등학교,,,,1,411154328252,14101,0,12,,16575,1947.83,11.75,5382.58,5208.97,31.43,10000,교육연구시설,교육연구시설,0,0,3,1,5.6,49,0,0,0,0,0,0,32,373,,,,,,,,,0,,0,0,,0,,0,20260313
경기도 수원시 팔달구 인계동 261-1번지,41115,14100,0,0261,0001,10841167157,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 장다리로 269 (인계동),장안아파트,,,,0,411153175043,14101,0,269,0,3241,853.44,26.33,13092.51,10392.99,320.67,02000,공동주택,아파트및생활편익시설,102,0,2,0,0,102,0,0,0,0,72,1820,30,345,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 인계동 303-3번지,41115,14100,0,0303,0003,10841100210824,2,집합,1,총괄표제부,1,신대장,경기도 수원시 팔달구 장다리로306번길 45 (인계동),수정아파트,,,,3,411154328255,14101,0,45,,5116,1660.65,32.45,23689.38,20225.46,395.33,,,,166,0,2,3,207.59,102,38,285,0,0,34,2408.71,30,450,19901224,,20090216,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 인계동 334-1번지,41115,14100,0,0334,0001,10841100226282,1,일반,1,총괄표제부,1,신대장,경기도 수원시 팔달구 권광로 293 (인계동),,,,,56,411153175009,14102,0,293,0,241200,9606.61,3.98,19162.86,11729.53,4.87,05000,문화및집회시설,문화및집회시설,0,0,4,3,146.2,98,0,0,0,0,0,0,98,0,19930713,19930721,19991206,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 인계동 371-1번지,41115,14100,0,0371,0001,10841167153,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 권광로276번길 9 (인계동),삼성아파트,,,,1,411154328097,14101,0,9,,15917,4074.24,25.6,69583.68,53143.26,333.88,02000,공동주택,공동주택(아파트) 및 부대복리시설,582,0,5,2,10734.82,539,0,0,0,0,429,0,110,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 인계동 374-14번지,41115,14100,0,0374,0014,10841167156,2,집합,1,총괄표제부,0,구대장,경기도 수원시 팔달구 권광로276번길 45 (인계동),신미주아파트,,,,2,411154328097,14101,0,45,0,5087,1334.56,26.23,13174.04,10602.22,208.42,02000,공동주택,"아파트및상가, 근린생활시설",113,0,2,4,1702.48,113,0,0,0,0,61,1478.64,52,635.95,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 팔달구 인계동 384번지,41115,14100,0,0384,0000,10841100215944,2,집합,1,총괄표제부,1,신대장,경기도 수원시 팔달구 권광로 246 (인계동),래미안 노블클래스,,,,0,411153175009,14102,0,246,,44829.2,8448.44,18.85,156937.38,111169.99,247.99,02000,공동주택,공동주택(아파트),892,0,17,4,45679.98,1338,0,0,0,0,1260,42782.41,78,962,20050509,20061109,20090826,2009,3740000,수원시,5809,5809,0,,0,0,,0,,0,20230919
경기도 수원시 팔달구 인계동 452-42번지,41115,14100,0,0452,0042,10841100323398,1,일반,1,총괄표제부,1,신대장,,,,,,4,,,0,0,0,1359,309.76,22.79,391.53,391.53,28.81,19000,위험물저장및처리시설,"위험물저장및처리시설, 근린생활시설",0,0,2,0,0,2,0,0,0,0,0,0,2,23,20150128,20150205,20150612,2015,3770030,건축과,1101,1101,0,,0,0,,0,,0,20220909
